Entity,Code,Year,Change in global mean surface temperature caused by nitrous oxide emissions from fossil fuels and industry,Change in global mean surface temperature caused by nitrous oxide emissions from agriculture and land use,Change in global mean surface temperature caused by methane emissions from fossil fuels and industry,Change in global mean surface temperature caused by methane emissions from agriculture and land use,Change in global mean surface temperature caused by CO₂ emissions from fossil fuels and industry,Change in global mean surface temperature caused by CO₂ emissions from agriculture and land use
Nepal,NPL,1939,0.0000039767,0.000044585493,0.00003392501,0.00016483638,0,0.00025824556
Nepal,NPL,1940,0.0000040583645,0.0000452078,0.000034836015,0.00016800416,0,0.00026333012
Nepal,NPL,1941,0.000004141502,0.000045832498,0.000035759385,0.0001712206,0,0.0002684263
Nepal,NPL,1942,0.000004226356,0.000046462563,0.000036695048,0.00017448606,0,0.00027360945
Nepal,NPL,1943,0.000004313134,0.0000471003,0.00003764308,0.00017780086,0,0.00027884022
Nepal,NPL,1944,0.000004402008,0.00004774736,0.000038603557,0.00018116535,0,0.00028413688
Nepal,NPL,1945,0.000004493114,0.000048404712,0.0000395934,0.00018457985,0,0.0002895103
Nepal,NPL,1946,0.0000045865518,0.000049072674,0.000040613402,0.00018804471,0,0.00029494514
Nepal,NPL,1947,0.000004682386,0.000049750895,0.000041664374,0.00019156025,0,0.0003004168
Nepal,NPL,1948,0.0000047806457,0.000050438357,0.000042747146,0.00019512679,0,0.00030596956
Nepal,NPL,1949,0.000004881322,0.00005113337,0.000043862547,0.0001987447,0,0.00031160447
Nepal,NPL,1950,0.000004984374,0.000051833595,0.000045012348,0.0002024143,1.155e-8,0.0003183642
Nepal,NPL,1951,0.0000050902777,0.000052537816,0.000046225414,0.00020633097,2.475e-8,0.00032484502
Nepal,NPL,1952,0.00000519993,0.00005324637,0.000047500085,0.0002104784,3.795e-8,0.00033230006
Nepal,NPL,1953,0.000005314034,0.000053959524,0.00004883586,0.00021484523,5.445e-8,0.00033914822
Nepal,NPL,1954,0.0000054331017,0.000054677475,0.000050232502,0.00021942428,7.26e-8,0.0003460672
Nepal,NPL,1955,0.0000055574546,0.00005540036,0.00005169047,0.00022421186,9.24e-8,0.00035293383
Nepal,NPL,1956,0.000005687222,0.000056128243,0.000053210628,0.00022918977,1.1385e-7,0.00035995326
Nepal,NPL,1957,0.000005822341,0.00005686113,0.00005479433,0.00023435871,1.386e-7,0.00036656734
Nepal,NPL,1958,0.0000059625586,0.00005759895,0.000056443412,0.00023972068,1.65e-7,0.00037336486
Nepal,NPL,1959,0.0000061074284,0.00005834158,0.00005816099,0.00024527858,1.947e-7,0.0003797479
Nepal,NPL,1960,0.000006256315,0.000059088812,0.000059950595,0.0002510362,2.31e-7,0.00038602634
Nepal,NPL,1961,0.0000064085393,0.000059870767,0.000061795756,0.00025744637,2.673e-7,0.0003924508
Nepal,NPL,1962,0.0000065636436,0.000060662343,0.00006370012,0.00026383402,3.069e-7,0.0003991465
Nepal,NPL,1963,0.00000672137,0.00006146928,0.00006566686,0.00027047683,3.5145e-7,0.00040546453
Nepal,NPL,1964,0.0000068816585,0.00006228193,0.00006779913,0.00027708057,4.191e-7,0.00041169339
Nepal,NPL,1965,0.00000704465,0.00006310526,0.000070015805,0.00028374465,4.9995e-7,0.0004179142
Nepal,NPL,1966,0.000007210683,0.00006392751,0.0000722933,0.0002901212,5.8575e-7,0.00042463877
Nepal,NPL,1967,0.000007380298,0.00006476474,0.000074706986,0.0002970237,6.8145e-7,0.00043110497
Nepal,NPL,1968,0.000007554232,0.00006561804,0.00007723442,0.0003041286,7.953e-7,0.00043803971
Nepal,NPL,1969,0.000007733423,0.00006648735,0.000079840196,0.00031142202,9.7515e-7,0.0004503352
Nepal,NPL,1970,0.000007930062,0.000067373505,0.00008257116,0.00031892073,0.00000107745,0.0004602185
Nepal,NPL,1971,0.000008128476,0.00006827802,0.00008528061,0.00032663747,0.00000116655,0.00047415847
Nepal,NPL,1972,0.000008330471,0.000069201524,0.0000880348,0.00033424815,0.000001287,0.0004904198
Nepal,NPL,1973,0.000008539534,0.00007015441,0.000090843336,0.00034236012,0.00000147675,0.0005043276
Nepal,NPL,1974,0.000008753075,0.000071128256,0.00009370575,0.00035079115,0.0000016680829,0.00051686546
Nepal,NPL,1975,0.000008970353,0.000072130235,0.00009662222,0.00035978906,0.0000018264694,0.0005285682
Nepal,NPL,1976,0.000009193262,0.00007315792,0.00009959221,0.00036913282,0.0000019533893,0.00053945096
Nepal,NPL,1977,0.000009421668,0.00007421429,0.0001026209,0.0003789597,0.000002104879,0.00054984214
Nepal,NPL,1978,0.000009656333,0.00007529554,0.00010571024,0.00038905136,0.0000022530282,0.0005596841
Nepal,NPL,1979,0.000009896088,0.00007638592,0.00010886267,0.00039915802,0.000002483758,0.0005688597
Nepal,NPL,1980,0.000010145494,0.0000775301,0.00011207953,0.0004101913,0.000002727518,0.0005775347
Nepal,NPL,1981,0.00001040044,0.0000786874,0.00011537273,0.00042070245,0.0000029316002,0.0005855003
Nepal,NPL,1982,0.000010666716,0.000079837795,0.000118744945,0.00043062252,0.0000031308075,0.00059290207
Nepal,NPL,1983,0.000010949901,0.000081046055,0.00012220697,0.00044103927,0.0000033525569,0.0006002112
Nepal,NPL,1984,0.000011237206,0.000082279264,0.00012564333,0.00045179724,0.0000036684273,0.0006073164
Nepal,NPL,1985,0.000011537435,0.00008352239,0.00012912467,0.00046252052,0.000003972857,0.000614511
Nepal,NPL,1986,0.000011836538,0.00008477397,0.00013267745,0.00047328795,0.0000042867414,0.00062185794
Nepal,NPL,1987,0.000012151764,0.000086068605,0.00013623331,0.0004840893,0.0000046743294,0.0006295415
Nepal,NPL,1988,0.000012486242,0.000087392364,0.00013981524,0.0004948703,0.0000051138354,0.00063895894
Nepal,NPL,1989,0.000012820788,0.00008875789,0.00014346432,0.0005053683,0.000005516232,0.0006488372
Nepal,NPL,1990,0.000013167495,0.00009014403,0.0001471529,0.0005157189,0.000005841114,0.0006587919
Nepal,NPL,1991,0.000013533109,0.00009154065,0.00015097138,0.0005253749,0.0000063032903,0.0006685097
Nepal,NPL,1992,0.000013890626,0.000092927505,0.00015487734,0.0005340079,0.0000068585123,0.0006776631
Nepal,NPL,1993,0.000014266125,0.000094333634,0.00015887004,0.0005430414,0.00000748777,0.0006854581
Nepal,NPL,1994,0.000014681508,0.00009578983,0.00016295088,0.0005519403,0.0000082170445,0.0006928954
Nepal,NPL,1995,0.000015095343,0.000097306925,0.00016703972,0.0005616838,0.0000092568125,0.00069931557
Nepal,NPL,1996,0.000015497471,0.000098856966,0.0001712039,0.00057130196,0.000010316334,0.0007052554
Nepal,NPL,1997,0.000015899162,0.00010043265,0.00017543712,0.0005804945,0.000011505698,0.00071103557
Nepal,NPL,1998,0.000016309341,0.00010205192,0.00017972806,0.00058950036,0.000012506924,0.0007184196
Nepal,NPL,1999,0.00001673053,0.000103635735,0.00018407678,0.0005986285,0.000013943956,0.0007246982
Nepal,NPL,2000,0.0000171844,0.00010521568,0.0001886634,0.0006068738,0.000015311794,0.00073119695
Nepal,NPL,2001,0.000017645776,0.00010680412,0.00019334602,0.0006149987,0.00001676909,0.0007370874
Nepal,NPL,2002,0.000018091503,0.0001083454,0.00019813969,0.00062400586,0.000017938313,0.00074270245
Nepal,NPL,2003,0.000018567536,0.00010987675,0.0002030834,0.0006327169,0.000019203906,0.0007486536
Nepal,NPL,2004,0.00001905199,0.00011144729,0.00020794316,0.0006415837,0.000020366835,0.00075416884
Nepal,NPL,2005,0.0000195474,0.000113027876,0.00021283727,0.0006507461,0.000021711861,0.00075977755
Nepal,NPL,2006,0.000020041634,0.00011464385,0.00021775837,0.0006605108,0.000022818076,0.0007648554
Nepal,NPL,2007,0.000020540803,0.00011627131,0.00022270963,0.0006697539,0.000023975572,0.0007698627
Nepal,NPL,2008,0.000021068743,0.00011795407,0.0002277099,0.00067997084,0.000025484975,0.0007746539
Nepal,NPL,2009,0.000021621445,0.00011974447,0.00023270366,0.0006910821,0.000027344535,0.00077904115
Nepal,NPL,2010,0.000022194155,0.00012160166,0.00023764347,0.0007022813,0.000029517052,0.00078363944
Nepal,NPL,2011,0.000022746568,0.0001235581,0.0002425704,0.0007144244,0.000031867956,0.00078756205
Nepal,NPL,2012,0.000023301782,0.00012555374,0.00024686367,0.0007281879,0.00003433136,0.00079114916
Nepal,NPL,2013,0.00002389422,0.00012764051,0.00025176202,0.0007407406,0.000037131424,0.00079424906
Nepal,NPL,2014,0.000024504485,0.00012981094,0.00025665332,0.00075314386,0.00004055001,0.00079722895
Nepal,NPL,2015,0.000025089377,0.00013199393,0.00026159975,0.0007635793,0.00004365937,0.0008009945
Nepal,NPL,2016,0.000025783214,0.00013424418,0.00026653594,0.0007736438,0.000048202295,0.00080468255
Nepal,NPL,2017,0.000026454421,0.00013648414,0.00027150047,0.0007846107,0.000053795262,0.00080863247
Nepal,NPL,2018,0.000027140934,0.00013885899,0.00027648802,0.00079533656,0.000060099417,0.000811906
Nepal,NPL,2019,0.000027839256,0.00014127401,0.00028150293,0.0008061961,0.00006584131,0.00081510044
Nepal,NPL,2020,0.000028534956,0.00014375473,0.00028642546,0.0008168488,0.000072880626,0.00081864826
Nepal,NPL,2021,0.000029265862,0.00014625405,0.00029114282,0.0008275439,0.000079961384,0.00082195335
Nepal,NPL,2022,0.00002997836,0.00014879536,0.00029571113,0.00083801465,0.000087206696,0.00082510395
Nepal,NPL,2023,0.000030708517,0.00015138276,0.00030019126,0.00084823824,0.0000947169,0.0008282564
Netherlands,NLD,1851,1.5124014e-7,2.0000897e-7,0.0000017323181,9.822984e-7,0.00000140415,0.0000023795558
Netherlands,NLD,1852,3.0423175e-7,4.0401798e-7,0.0000035524552,0.0000019683728,0.0000030987,0.000004672107
Netherlands,NLD,1853,4.5895314e-7,6.118549e-7,0.0000054273364,0.0000029582231,0.0000049764,0.0000071043596
Netherlands,NLD,1854,6.153744e-7,8.232819e-7,0.0000074403583,0.0000039518495,0.00000765435,0.000009630366
Netherlands,NLD,1855,7.734573e-7,0.0000010379952,0.000009370693,0.000004949252,0.0000097482,0.000012003474
Netherlands,NLD,1856,9.331555e-7,0.0000012556253,0.000011308201,0.00000595043,0.00001187505,0.000014464135
Netherlands,NLD,1857,0.0000010944141,0.0000014757371,0.000013230104,0.000006955384,0.0000137742,0.000016970534
Netherlands,NLD,1858,0.0000012571702,0.0000016978294,0.000015118737,0.000007964114,0.000015444,0.000019417696
Netherlands,NLD,1859,0.0000014213524,0.0000019213355,0.000016978185,0.00000897662,0.0000170313,0.000021697664
Netherlands,NLD,1860,0.0000015868812,0.0000021456226,0.00001891514,0.000009992902,0.00001919115,0.000024255742
Netherlands,NLD,1861,0.0000017537068,0.0000023702933,0.00002085303,0.000011021689,0.00002117445,0.00002675194
Netherlands,NLD,1862,0.0000019218162,0.0000025952459,0.000022912096,0.00001206298,0.00002372865,0.000029150971
Netherlands,NLD,1863,0.0000020911998,0.0000028204054,0.000024916306,0.000013116776,0.0000255684,0.00003157446
Netherlands,NLD,1864,0.0000022618517,0.0000030457222,0.000026933421,0.000014183077,0.00002710125,0.00003397919
Netherlands,NLD,1865,0.000002433769,0.0000032711737,0.00002902572,0.000015261881,0.00002883375,0.0000362999
Netherlands,NLD,1866,0.0000026069517,0.0000034967622,0.000030994255,0.000016353193,0.0000307329,0.000038607956
Netherlands,NLD,1867,0.000002781404,0.0000037225172,0.000032924305,0.000017457007,0.00003255285,0.000041119725
Netherlands,NLD,1868,0.0000029571322,0.000003948494,0.000034934517,0.000018573326,0.0000344619,0.00004355871
Netherlands,NLD,1869,0.0000031341472,0.0000041747726,0.000037024616,0.00001970215,0.00003643035,0.000046041285
Netherlands,NLD,1870,0.0000033124618,0.0000044014614,0.000039223636,0.00002084348,0.0000386562,0.000048702976
Netherlands,NLD,1871,0.0000034925044,0.000004631964,0.00004140955,0.000022015829,0.00004089855,0.000051382245
Netherlands,NLD,1872,0.0000036750034,0.00000487207,0.000043564527,0.000023219198,0.0000432993,0.00005400668
Netherlands,NLD,1873,0.0000038605176,0.0000051262277,0.000045637007,0.000024453588,0.00004561425,0.000056881632
Netherlands,NLD,1874,0.0000040494388,0.000005397545,0.000047709265,0.000025718997,0.00004774935,0.000059930706
Netherlands,NLD,1875,0.000004241988,0.0000056877884,0.00004997712,0.000027015427,0.0000501897,0.00006282113
Netherlands,NLD,1876,0.0000044382195,0.0000059973836,0.000052363073,0.000028342876,0.00005298645,0.00006585424
Netherlands,NLD,1877,0.0000046380183,0.000006325415,0.000054860677,0.000029701347,0.00005582775,0.00006897928
Netherlands,NLD,1878,0.0000048411,0.000006669626,0.000057244913,0.000031090836,0.000058839,0.00007205261
Netherlands,NLD,1879,0.000005047012,0.00000702642,0.000060044673,0.000032511347,0.0000620862,0.00007497133
Netherlands,NLD,1880,0.0000052551345,0.000007390858,0.00006292771,0.00003396288,0.0000656766,0.000078348814
Netherlands,NLD,1881,0.0000054650495,0.000007759624,0.00006587406,0.000035451507,0.00006929175,0.00008162029
Netherlands,NLD,1882,0.000005676668,0.000008132011,0.00006881363,0.000036977235,0.0000729531,0.00008481768
Netherlands,NLD,1883,0.00000588992,0.000008507456,0.00007195797,0.000038540064,0.00007701045,0.00008808231
Netherlands,NLD,1884,0.0000061047513,0.000008885536,0.00007517872,0.00004013999,0.0000810711,0.00009134631
Netherlands,NLD,1885,0.0000063211273,0.000009265971,0.000078453406,0.000041777013,0.00008531325,0.00009451657
Netherlands,NLD,1886,0.0000065390304,0.000009648623,0.0000817859,0.00004345114,0.0000896445,0.000097710305
Netherlands,NLD,1887,0.000006758461,0.000010033495,0.00008520916,0.00004516236,0.00009405165,0.00010123786
Netherlands,NLD,1888,0.000006979438,0.000010420733,0.000088744775,0.000046910685,0.00009894225,0.00010469395
Netherlands,NLD,1889,0.0000072019966,0.000010810626,0.00009231496,0.000048696103,0.00010372065,0.00010821894
Netherlands,NLD,1890,0.0000074311197,0.000011153991,0.00009587298,0.000050518625,0.0001083522,0.00011200385
Netherlands,NLD,1891,0.000007663069,0.000011545395,0.00009959732,0.00005237159,0.0001137147,0.00011560097
Netherlands,NLD,1892,0.000007897969,0.000011981792,0.00010332494,0.000054255,0.0001188132,0.00011900064
Netherlands,NLD,1893,0.000008135945,0.000012459665,0.00010719154,0.000056168854,0.0001239744,0.00012273052
Netherlands,NLD,1894,0.000008377112,0.000012975023,0.00011106728,0.000058113154,0.00012920656,0.00012655534
Netherlands,NLD,1895,0.00000862158,0.0000135233995,0.000114956696,0.0000600879,0.000134442,0.00013011441
Netherlands,NLD,1896,0.000008869455,0.000014099854,0.00011891877,0.00006209309,0.0001400685,0.00013377646
Netherlands,NLD,1897,0.0000091208385,0.000014698971,0.0001229807,0.000064128726,0.0001459689,0.00013746359
Netherlands,NLD,1898,0.000009375823,0.000015314865,0.00012731894,0.0000661948,0.0001517934,0.00014102853
Netherlands,NLD,1899,0.000009634499,0.00001594117,0.00013146467,0.00006829133,0.000157773,0.00014437073
Netherlands,NLD,1900,0.000009896951,0.000016571053,0.00013571187,0.0000704183,0.0001643631,0.00014814197
Netherlands,NLD,1901,0.000010163467,0.000017197339,0.0001400296,0.00007258828,0.000170808,0.00015176607
Netherlands,NLD,1902,0.000010434464,0.00001781386,0.00014441044,0.00007480126,0.00017724794,0.00015514459
Netherlands,NLD,1903,0.0000107102505,0.00001841599,0.0001488728,0.00007705725,0.0001841367,0.00015828657
Netherlands,NLD,1904,0.0000109910225,0.00001900065,0.00015346169,0.00007935625,0.0001914165,0.00016169787
Netherlands,NLD,1905,0.000011276864,0.000019566292,0.00015811478,0.000081698265,0.00019888935,0.00016512773
Netherlands,NLD,1906,0.000011567745,0.000020112922,0.0001629145,0.00008408328,0.00020702055,0.00016828919
Netherlands,NLD,1907,0.000011863526,0.00002064208,0.00016779169,0.0000865113,0.00021538606,0.0001714992
Netherlands,NLD,1908,0.000012163954,0.000021156844,0.00017267169,0.000088982335,0.00022390665,0.00017467132
Netherlands,NLD,1909,0.000012468667,0.000021661846,0.00017767304,0.000091496375,0.00023287605,0.0001776992
Netherlands,NLD,1910,0.0000127771855,0.000022163253,0.00018275953,0.000094053416,0.00024225796,0.00018049488
Netherlands,NLD,1911,0.000013089104,0.00002266504,0.00018782052,0.00009666134,0.00025220084,0.00018361767
Netherlands,NLD,1912,0.000013404191,0.000023167931,0.00019311049,0.00009932012,0.00026342415,0.00018653172
Netherlands,NLD,1913,0.000013722274,0.000023672572,0.00019855589,0.00010202978,0.0002758305,0.00018927366
Netherlands,NLD,1914,0.000014043231,0.000024179528,0.00020387355,0.0001047903,0.0002874597,0.00019198644
Netherlands,NLD,1915,0.000014366997,0.0000246893,0.00020908659,0.00010760169,0.0002985081,0.00019462043
Netherlands,NLD,1916,0.000014693559,0.000025202307,0.00021402158,0.00011046396,0.00030859455,0.00019713347
Netherlands,NLD,1917,0.000015022961,0.000025718899,0.00021801806,0.00011337709,0.00031249184,0.00019958588
Netherlands,NLD,1918,0.0000153553,0.00002623935,0.00022212669,0.0001163411,0.0003190341,0.0002021913
Netherlands,NLD,1919,0.000015690726,0.000026763857,0.00022622905,0.00011935597,0.00032893245,0.00020467314
Netherlands,NLD,1920,0.000016029446,0.00002729255,0.00022980201,0.00012242171,0.0003389166,0.00020706227
Netherlands,NLD,1921,0.00001637188,0.0000278264,0.00023308472,0.00012554116,0.00034937926,0.00020966517
Netherlands,NLD,1922,0.000016718523,0.000028367085,0.00023626065,0.00012871431,0.0003616602,0.00021242576
Netherlands,NLD,1923,0.000017069713,0.000028916007,0.00023903076,0.00013194117,0.00037390814,0.00021475935
Netherlands,NLD,1924,0.000017425638,0.00002947428,0.00024156229,0.00013522174,0.00038768566,0.00021683091
Netherlands,NLD,1925,0.000017786335,0.000030042735,0.00024381073,0.00013855602,0.00040281285,0.00021887019
Netherlands,NLD,1926,0.00001815168,0.00003062192,0.00024553903,0.000141944,0.0004182717,0.00022096172
Netherlands,NLD,1927,0.000018521407,0.000031212097,0.0002469406,0.00014538567,0.000435369,0.00022298706
Netherlands,NLD,1928,0.000018895083,0.000031813255,0.00024781396,0.00014888107,0.00045248444,0.00022509707
Netherlands,NLD,1929,0.000019272135,0.000032425087,0.00024827063,0.00015243016,0.00047106802,0.00022728035
Netherlands,NLD,1930,0.000019651827,0.00003304701,0.00024813737,0.00015603295,0.00048943213,0.00022924886
Netherlands,NLD,1931,0.00002003907,0.00003367963,0.00024767537,0.00015965496,0.0005096772,0.0002310754
Netherlands,NLD,1932,0.000020443393,0.000034324497,0.00024637187,0.00016329614,0.00052832835,0.00023297836
Netherlands,NLD,1933,0.000020872638,0.000034982546,0.00024425043,0.00016695652,0.0005456973,0.00023491633
Netherlands,NLD,1934,0.00002133296,0.000035654062,0.00024169461,0.00017063609,0.00056309253,0.0002368083
Netherlands,NLD,1935,0.000021828828,0.000036338715,0.00023859578,0.00017433485,0.000579874,0.00023850081
Netherlands,NLD,1936,0.000022363018,0.000037035526,0.00023524574,0.00017812988,0.0005978385,0.00024018223
Netherlands,NLD,1937,0.000022936621,0.0000377429,0.00023234097,0.0001820229,0.0006176525,0.00024175948
Netherlands,NLD,1938,0.000023549042,0.000038458595,0.0002287072,0.00018601566,0.0006371547,0.00024349272
Netherlands,NLD,1939,0.000024197998,0.000039179748,0.00022437124,0.00019010996,0.0006554835,0.00024507157
Netherlands,NLD,1940,0.000024879515,0.00003990286,0.00021953265,0.00019430753,0.0006705414,0.00024669478
Netherlands,NLD,1941,0.000025589521,0.00004066761,0.00021511839,0.00019862172,0.00068726006,0.00024841342
Netherlands,NLD,1942,0.000026325699,0.00004154556,0.00021065323,0.00020305466,0.0007028387,0.00025009725
Netherlands,NLD,1943,0.000027086828,0.00004259074,0.00020651465,0.0002076085,0.00071856746,0.00025195885
Netherlands,NLD,1944,0.000027872784,0.000043839605,0.00020205986,0.00021228538,0.0007290759,0.00025381768
Netherlands,NLD,1945,0.000028684537,0.000045311095,0.00019747685,0.00021708745,0.0007356739,0.00025563824
Netherlands,NLD,1946,0.000029524152,0.00004700658,0.00019409644,0.00022201684,0.00074968,0.00025747932
Netherlands,NLD,1947,0.00003039479,0.000048909882,0.00019173468,0.00022707571,0.0007697661,0.00025936138
Netherlands,NLD,1948,0.00003130071,0.00005098728,0.0001900868,0.0002322662,0.0007910501,0.0002612894
Netherlands,NLD,1949,0.000032247262,0.000053187512,0.00018903844,0.00023759047,0.000813791,0.0002633784
Netherlands,NLD,1950,0.0000332409,0.00005544175,0.0001887105,0.00024305063,0.00083688664,0.0002651575
Netherlands,NLD,1951,0.000034303594,0.000057710076,0.00018909272,0.00024866813,0.0008616403,0.0002668305
Netherlands,NLD,1952,0.000035468685,0.000059993217,0.00019049033,0.00025445427,0.0008862799,0.00026854992
Netherlands,NLD,1953,0.000036764348,0.00006229199,0.00019297785,0.00026041895,0.00091116695,0.00027025476
Netherlands,NLD,1954,0.000038213606,0.00006460727,0.00019666806,0.00026657098,0.0009374629,0.00027181444
Netherlands,NLD,1955,0.00003983433,0.00006694005,0.00020171837,0.00027291846,0.0009649268,0.00027336535
Netherlands,NLD,1956,0.000041639225,0.00006929136,0.00020809975,0.00027939692,0.0009942334,0.00027475174
Netherlands,NLD,1957,0.000043635846,0.00007166233,0.00021558651,0.00028601245,0.0010232381,0.00027613182
Netherlands,NLD,1958,0.00004582659,0.00007405419,0.00022465686,0.00029277147,0.0010532705,0.00027743168
Netherlands,NLD,1959,0.000048208698,0.00007646821,0.0002353506,0.0002996808,0.0010834956,0.00027887986
Netherlands,NLD,1960,0.00005077425,0.00007890577,0.0002482381,0.0003067477,0.0011165666,0.00028027006
Netherlands,NLD,1961,0.00005352837,0.00008148716,0.00026218692,0.00031467082,0.0011507098,0.00028142065
Netherlands,NLD,1962,0.000056489072,0.00008424645,0.00027784886,0.00032327455,0.0011882139,0.00028263876
Netherlands,NLD,1963,0.00005966903,0.00008696428,0.00029527725,0.00033120677,0.0012292588,0.00028379442
Netherlands,NLD,1964,0.00006307555,0.000089673245,0.000314927,0.00033834903,0.0012728401,0.00028501175
Netherlands,NLD,1965,0.00006671061,0.00009246964,0.00033658533,0.0003461982,0.0013180545,0.00028607968
Netherlands,NLD,1966,0.00007057078,0.00009539436,0.00035918562,0.00035478477,0.0013646893,0.00028703373
Netherlands,NLD,1967,0.00007464733,0.00009837114,0.00038284287,0.000363656,0.0014127312,0.00028811122
Netherlands,NLD,1968,0.00007892615,0.00010137325,0.00040855454,0.00037294393,0.001463819,0.0002890236
Netherlands,NLD,1969,0.000083387764,0.00010443898,0.00043613845,0.00038078582,0.0015159678,0.00028988923
Netherlands,NLD,1970,0.0000872204,0.0001075892,0.00046549676,0.00038875043,0.0015798256,0.00029066988
Netherlands,NLD,1971,0.000091161906,0.00011063917,0.00049598265,0.00039585013,0.0016431715,0.00029149133
Netherlands,NLD,1972,0.00009528039,0.000113759554,0.00052869803,0.00040400584,0.001714096,0.00029237097
Netherlands,NLD,1973,0.0000997235,0.00011708161,0.00056337594,0.00041378711,0.0017885171,0.00029315308
Netherlands,NLD,1974,0.00010434736,0.00012060938,0.0005996078,0.0004258376,0.0018605628,0.00029389755
Netherlands,NLD,1975,0.00010883289,0.00012421297,0.00063594116,0.00043802525,0.0019292491,0.00029469104
Netherlands,NLD,1976,0.000113359085,0.00012774418,0.0006728471,0.0004496253,0.0020054134,0.00029575187
Netherlands,NLD,1977,0.000117914286,0.00013132962,0.0007091363,0.00046090147,0.0020790896,0.00029665968
Netherlands,NLD,1978,0.00012240362,0.0001349899,0.00074339216,0.0004729964,0.0021555522,0.00029755503
Netherlands,NLD,1979,0.00012689766,0.00013882661,0.0007775501,0.0004857876,0.0022397665,0.0002984295
Netherlands,NLD,1980,0.0001311946,0.00014276333,0.0008098916,0.0005000357,0.0023193087,0.00029926025
Netherlands,NLD,1981,0.00013528751,0.00014668987,0.0008400458,0.00051328813,0.0023932117,0.00030014175
Netherlands,NLD,1982,0.00013899381,0.00015057487,0.0008668129,0.00052594324,0.0024533246,0.00030106844
Netherlands,NLD,1983,0.00014247156,0.00015456417,0.000893391,0.00054000743,0.0025151805,0.00030212206
Netherlands,NLD,1984,0.00014590332,0.00015865557,0.0009196447,0.00055486005,0.0025800604,0.00030342568
Netherlands,NLD,1985,0.00014915367,0.00016271145,0.0009453912,0.00056806323,0.0026462495,0.0003048656
Netherlands,NLD,1986,0.00015225935,0.0001667819,0.00096964976,0.00057996163,0.0027111033,0.00030650527
Netherlands,NLD,1987,0.0001554388,0.00017070191,0.0009931813,0.00059036276,0.002779319,0.00030809315
Netherlands,NLD,1988,0.00015854176,0.00017452776,0.0010131916,0.00059823744,0.002844888,0.00030971025
Netherlands,NLD,1989,0.00016126658,0.00017826621,0.0010315866,0.0006078078,0.0029176897,0.00031165828
Netherlands,NLD,1990,0.00016400947,0.00018199791,0.0010477243,0.0006175575,0.0029910016,0.0003135191
Netherlands,NLD,1991,0.00016678704,0.00018574778,0.00106357,0.00062813377,0.0030680948,0.00031536064
Netherlands,NLD,1992,0.00016964761,0.00018948747,0.0010761153,0.0006370109,0.0031450994,0.0003171647
Netherlands,NLD,1993,0.00017270264,0.0001931438,0.001085518,0.00064349157,0.0032220895,0.00031900484
Netherlands,NLD,1994,0.00017570623,0.00019681967,0.0010912137,0.00064702996,0.0032994244,0.0003209551
Netherlands,NLD,1995,0.00017862908,0.00020048078,0.0010945252,0.0006500472,0.0033774488,0.00032296774
Netherlands,NLD,1996,0.00018160004,0.00020411151,0.0010966744,0.0006526622,0.0034595535,0.00032551162
Netherlands,NLD,1997,0.00018458795,0.00020764674,0.0010945796,0.00065431517,0.003538472,0.00032755506
Netherlands,NLD,1998,0.00018758758,0.00021106214,0.0010916648,0.00065409974,0.0036178103,0.00033030883
Netherlands,NLD,1999,0.00019054976,0.00021449008,0.0010843922,0.0006529333,0.0036947422,0.00033280236
Netherlands,NLD,2000,0.0001935201,0.00021775579,0.0010755702,0.0006491267,0.0037721698,0.00033497455
Netherlands,NLD,2001,0.0001963199,0.00022098696,0.0010666668,0.00064514135,0.0038519888,0.0003371501
Netherlands,NLD,2002,0.00019911077,0.00022411454,0.0010579951,0.0006395879,0.0039314833,0.00033975174
Netherlands,NLD,2003,0.0002025243,0.0002271658,0.0010460094,0.0006325283,0.004012526,0.0003429321
Netherlands,NLD,2004,0.00020602126,0.0002302519,0.001033609,0.0006250883,0.004094437,0.00034681542
Netherlands,NLD,2005,0.0002095922,0.00023330764,0.0010153116,0.00061853544,0.0041745645,0.00035167573
Netherlands,NLD,2006,0.00021409284,0.00023636213,0.0009959434,0.0006119761,0.0042525097,0.0003560455
Netherlands,NLD,2007,0.00021818643,0.00023932589,0.0009743306,0.0006067741,0.004330341,0.00035994034
Netherlands,NLD,2008,0.0002196122,0.00024233398,0.0009544033,0.00060432317,0.004409466,0.00036369148
Netherlands,NLD,2009,0.00022100528,0.0002453397,0.00093200145,0.000601569,0.004486127,0.00036749258
Netherlands,NLD,2010,0.000222379,0.000248345,0.000911054,0.0005984273,0.0045682164,0.00037072564
Netherlands,NLD,2011,0.00022377005,0.00025130637,0.0008871427,0.0005946761,0.004644395,0.00037356178
Netherlands,NLD,2012,0.00022640935,0.000254302,0.000863335,0.000591183,0.0047189575,0.00037660677
Netherlands,NLD,2013,0.00022903277,0.00025726235,0.00084019534,0.0005889058,0.0047931527,0.00037954093
Netherlands,NLD,2014,0.00023162006,0.00026032064,0.0008160161,0.00058782316,0.004864008,0.00038253027
Netherlands,NLD,2015,0.0002342187,0.00026349333,0.0007899901,0.000587936,0.004937746,0.0003856814
Netherlands,NLD,2016,0.00023682257,0.00026661134,0.00076497655,0.00058881065,0.005011874,0.00038882467
Netherlands,NLD,2017,0.00023941824,0.00026964597,0.0007430281,0.00058899855,0.0050848615,0.00039179876
